category,name,description,endpoint,docs_link,,,,,,,,,,,,,,,,,,,,
options,options_gamma_exposure,Options gamma exposure,/v1/metrics/options/options_gamma_exposure,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-options_gamma_exposure,,,,,,,,,,,,,,,,,,,,
options,options_max_pain,Options max pain,/v1/metrics/options/options_max_pain,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-options_max_pain,,,,,,,,,,,,,,,,,,,,
options,options_net_premium_breakdown_by_strike_price,Net premium by strike,/v1/metrics/options/options_net_premium_breakdown_by_strike_price,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-options_net_premium_breakdown_by_strike_price,,,,,,,,,,,,,,,,,,,,
options,options_premiums,Options premiums,/v1/metrics/options/options_premiums,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-options_premiums,,,,,,,,,,,,,,,,,,,,
options,options_put_volume,Options put volume,/v1/metrics/options/options_put_volume,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-options_put_volume,,,,,,,,,,,,,,,,,,,,
options,options_sell_volume,Options sell volume,/v1/metrics/options/options_sell_volume,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-options_sell_volume,,,,,,,,,,,,,,,,,,,,
options,options_volume,Total options volume,/v1/metrics/options/options_volume,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-options_volume,,,,,,,,,,,,,,,,,,,,
options,options_volume_breakdowns,Options volume breakdowns,/v1/metrics/options/options_volume_breakdowns,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-options_volume_breakdowns,,,,,,,,,,,,,,,,,,,,
options,premium_weighted_median_strike,Prem weighted med strike,/v1/metrics/options/premium_weighted_median_strike,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-premium_weighted_median_strike,,,,,,,,,,,,,,,,,,,,
options,premiums_strike_heatmap,Premiums strike heatmap,/v1/metrics/options/premiums_strike_heatmap,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-premiums_strike_heatmap,,,,,,,,,,,,,,,,,,,,
options,skew_dnvol,Skew downside vol,/v1/metrics/options/skew_dnvol,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-skew_dnvol,,,,,,,,,,,,,,,,,,,,
options,skew_index,Skew index,/v1/metrics/options/skew_index,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-skew_index,,,,,,,,,,,,,,,,,,,,
options,skew_index_ratio,Skew index ratio,/v1/metrics/options/skew_index_ratio,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-skew_index_ratio,,,,,,,,,,,,,,,,,,,,
options,skew_upvol,Skew upside vol,/v1/metrics/options/skew_upvol,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-skew_upvol,,,,,,,,,,,,,,,,,,,,
signals,altcoin_index,Altcoin index,/v1/metrics/signals/altcoin_index,https://docs.glassnode.com/basic-api/endpoints/signals#get-v1-metrics-signals-altcoin_index,,,,,,,,,,,,,,,,,,,,
signals,btc_bss_goldilocks,BSS Goldilocks,/v1/metrics/signals/btc_bss_goldilocks,https://docs.glassnode.com/basic-api/endpoints/signals#get-v1-metrics-signals-btc_bss_goldilocks,,,,,,,,,,,,,,,,,,,,
signals,btc_bss_goldilocks_short,BSS Goldilocks short,/v1/metrics/signals/btc_bss_goldilocks_short,https://docs.glassnode.com/basic-api/endpoints/signals#get-v1-metrics-signals-btc_bss_goldilocks_short,,,,,,,,,,,,,,,,,,,,
signals,btc_bss_indicator_1,BSS indicator 1,/v1/metrics/signals/btc_bss_indicator_1,https://docs.glassnode.com/basic-api/endpoints/signals#get-v1-metrics-signals-btc_bss_indicator_1,,,,,,,,,,,,,,,,,,,,
signals,btc_bss_indicator_2,BSS indicator 2,/v1/metrics/signals/btc_bss_indicator_2,https://docs.glassnode.com/basic-api/endpoints/signals#get-v1-metrics-signals-btc_bss_indicator_2,,,,,,,,,,,,,,,,,,,,
signals,btc_bss_indicator_3,BSS indicator 3,/v1/metrics/signals/btc_bss_indicator_3,https://docs.glassnode.com/basic-api/endpoints/signals#get-v1-metrics-signals-btc_bss_indicator_3,,,,,,,,,,,,,,,,,,,,
signals,btc_bss_indicator_4,BSS indicator 4,/v1/metrics/signals/btc_bss_indicator_4,https://docs.glassnode.com/basic-api/endpoints/signals#get-v1-metrics-signals-btc_bss_indicator_4,,,,,,,,,,,,,,,,,,,,
signals,btc_bss_short,BSS short,/v1/metrics/signals/btc_bss_short,https://docs.glassnode.com/basic-api/endpoints/signals#get-v1-metrics-signals-btc_bss_short,,,,,,,,,,,,,,,,,,,,
signals,btc_bss_v2,BSS v2,/v1/metrics/signals/btc_bss_v2,https://docs.glassnode.com/basic-api/endpoints/signals#get-v1-metrics-signals-btc_bss_v2,,,,,,,,,,,,,,,,,,,,
signals,btc_risk_index,BTC risk index,/v1/metrics/signals/btc_risk_index,https://docs.glassnode.com/basic-api/endpoints/signals#get-v1-metrics-signals-btc_risk_index,,,,,,,,,,,,,,,,,,,,
signals,btc_sharpe_signal,BTC Sharpe signal,/v1/metrics/signals/btc_sharpe_signal,https://docs.glassnode.com/basic-api/endpoints/signals#get-v1-metrics-signals-btc_sharpe_signal,,,,,,,,,,,,,,,,,,,,
signals,l1_native_tokens_returns_vs_btc,L1 token returns vs BTC,/v1/metrics/signals/l1_native_tokens_returns_vs_btc,https://docs.glassnode.com/basic-api/endpoints/signals#get-v1-metrics-signals-l1_native_tokens_returns_vs_btc,,,,,,,,,,,,,,,,,,,,
signals,mcap_returns_vs_btc,Mcap returns vs BTC,/v1/metrics/signals/mcap_returns_vs_btc,https://docs.glassnode.com/basic-api/endpoints/signals#get-v1-metrics-signals-mcap_returns_vs_btc,,,,,,,,,,,,,,,,,,,,
supply,active_1d_1w,Supply active 1d-1w,/v1/metrics/supply/active_1d_1w,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-active_1d_1w,,,,,,,,,,,,,,,,,,,,
supply,active_1m_3m,Supply active 1m-3m,/v1/metrics/supply/active_1m_3m,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-active_1m_3m,,,,,,,,,,,,,,,,,,,,
supply,active_1w_1m,Supply active 1w-1m,/v1/metrics/supply/active_1w_1m,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-active_1w_1m,,,,,,,,,,,,,,,,,,,,
supply,active_1y_2y,Supply active 1y-2y,/v1/metrics/supply/active_1y_2y,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-active_1y_2y,,,,,,,,,,,,,,,,,,,,
supply,active_24h,Supply active 24h,/v1/metrics/supply/active_24h,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-active_24h,,,,,,,,,,,,,,,,,,,,
supply,active_2y_3y,Supply active 2y-3y,/v1/metrics/supply/active_2y_3y,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-active_2y_3y,,,,,,,,,,,,,,,,,,,,
supply,active_3m_6m,Supply active 3m-6m,/v1/metrics/supply/active_3m_6m,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-active_3m_6m,,,,,,,,,,,,,,,,,,,,
supply,active_3y_5y,Supply active 3y-5y,/v1/metrics/supply/active_3y_5y,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-active_3y_5y,,,,,,,,,,,,,,,,,,,,
supply,active_5y_7y,Supply active 5y-7y,/v1/metrics/supply/active_5y_7y,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-active_5y_7y,,,,,,,,,,,,,,,,,,,,
supply,active_6m_12m,Supply active 6m-12m,/v1/metrics/supply/active_6m_12m,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-active_6m_12m,,,,,,,,,,,,,,,,,,,,
supply,active_7y_10y,Supply active 7y-10y,/v1/metrics/supply/active_7y_10y,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-active_7y_10y,,,,,,,,,,,,,,,,,,,,
supply,active_more_10y,Supply active >10y,/v1/metrics/supply/active_more_10y,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-active_more_10y,,,,,,,,,,,,,,,,,,,,
supply,active_more_1y_percent,% supply active >1y,/v1/metrics/supply/active_more_1y_percent,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-active_more_1y_percent,,,,,,,,,,,,,,,,,,,,
supply,active_more_2y_percent,% supply active >2y,/v1/metrics/supply/active_more_2y_percent,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-active_more_2y_percent,,,,,,,,,,,,,,,,,,,,
supply,active_more_3y_percent,% supply active >3y,/v1/metrics/supply/active_more_3y_percent,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-active_more_3y_percent,,,,,,,,,,,,,,,,,,,,
supply,active_more_5y_percent,% supply active >5y,/v1/metrics/supply/active_more_5y_percent,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-active_more_5y_percent,,,,,,,,,,,,,,,,,,,,
supply,activity_retention,Supply activity retention,/v1/metrics/supply/activity_retention,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-activity_retention,,,,,,,,,,,,,,,,,,,,
supply,amer_1y_supply_change,AMER 1y supply change,/v1/metrics/supply/amer_1y_supply_change,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-amer_1y_supply_change,,,,,,,,,,,,,,,,,,,,
supply,apac_1y_supply_change,APAC 1y supply change,/v1/metrics/supply/apac_1y_supply_change,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-apac_1y_supply_change,,,,,,,,,,,,,,,,,,,,
supply,current,Current supply,/v1/metrics/supply/current,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-current,,,,,,,,,,,,,,,,,,,,
supply,current_adjusted,Adjusted current supply,/v1/metrics/supply/current_adjusted,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-current_adjusted,,,,,,,,,,,,,,,,,,,,
supply,emea_1y_supply_change,EMEA 1y supply change,/v1/metrics/supply/emea_1y_supply_change,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-emea_1y_supply_change,,,,,,,,,,,,,,,,,,,,
supply,highly_liquid_sum,Highly liquid supply,/v1/metrics/supply/highly_liquid_sum,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-highly_liquid_sum,,,,,,,,,,,,,,,,,,,,
supply,hodl_waves,HODL waves,/v1/metrics/supply/hodl_waves,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-hodl_waves,,,,,,,,,,,,,,,,,,,,
supply,holder_retention,Supply holder retention,/v1/metrics/supply/holder_retention,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-holder_retention,,,,,,,,,,,,,,,,,,,,
supply,illiquid_change,Illiquid supply change,/v1/metrics/supply/illiquid_change,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-illiquid_change,,,,,,,,,,,,,,,,,,,,
supply,illiquid_sum,Illiquid supply,/v1/metrics/supply/illiquid_sum,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-illiquid_sum,,,,,,,,,,,,,,,,,,,,
supply,inflation_rate,Inflation rate,/v1/metrics/supply/inflation_rate,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-inflation_rate,,,,,,,,,,,,,,,,,,,,
supply,issued,Issued supply,/v1/metrics/supply/issued,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-issued,,,,,,,,,,,,,,,,,,,,
supply,liquid_change,Liquid supply change,/v1/metrics/supply/liquid_change,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-liquid_change,,,,,,,,,,,,,,,,,,,,
supply,liquid_illiquid_sum,Liquid + illiquid supply,/v1/metrics/supply/liquid_illiquid_sum,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-liquid_illiquid_sum,,,,,,,,,,,,,,,,,,,,
supply,liquid_sum,Liquid supply,/v1/metrics/supply/liquid_sum,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-liquid_sum,,,,,,,,,,,,,,,,,,,,
supply,loss_sum,Supply in loss,/v1/metrics/supply/loss_sum,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-loss_sum,,,,,,,,,,,,,,,,,,,,
supply,lth_loss_sum,LTH supply in loss,/v1/metrics/supply/lth_loss_sum,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-lth_loss_sum,,,,,,,,,,,,,,,,,,,,
supply,lth_net_change,LTH net position change,/v1/metrics/supply/lth_net_change,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-lth_net_change,,,,,,,,,,,,,,,,,,,,
supply,lth_profit_sum,LTH supply in profit,/v1/metrics/supply/lth_profit_sum,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-lth_profit_sum,,,,,,,,,,,,,,,,,,,,
supply,lth_sth_profit_loss_relative,LTH/STH profit loss %,/v1/metrics/supply/lth_sth_profit_loss_relative,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-lth_sth_profit_loss_relative,,,,,,,,,,,,,,,,,,,,
supply,lth_sum,LTH supply,/v1/metrics/supply/lth_sum,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-lth_sum,,,,,,,,,,,,,,,,,,,,
supply,probably_lost,Probably lost supply,/v1/metrics/supply/probably_lost,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-probably_lost,,,,,,,,,,,,,,,,,,,,
supply,profit_relative,% supply in profit,/v1/metrics/supply/profit_relative,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-profit_relative,,,,,,,,,,,,,,,,,,,,
supply,profit_sum,Supply in profit,/v1/metrics/supply/profit_sum,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-profit_sum,,,,,,,,,,,,,,,,,,,,
supply,provably_lost,Provably lost supply,/v1/metrics/supply/provably_lost,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-provably_lost,,,,,,,,,,,,,,,,,,,,
supply,rcap_by_date_bands,Realized cap by date bands,/v1/metrics/supply/rcap_by_date_bands,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-rcap_by_date_bands,,,,,,,,,,,,,,,,,,,,
supply,rcap_by_date_bands_relative,Realized cap date bands %,/v1/metrics/supply/rcap_by_date_bands_relative,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-rcap_by_date_bands_relative,,,,,,,,,,,,,,,,,,,,
supply,rcap_hodl_waves,Realized cap HODL waves,/v1/metrics/supply/rcap_hodl_waves,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-rcap_hodl_waves,,,,,,,,,,,,,,,,,,,,
supply,revived_more_1y_sum,Revived supply >1y,/v1/metrics/supply/revived_more_1y_sum,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-revived_more_1y_sum,,,,,,,,,,,,,,,,,,,,
supply,revived_more_2y_sum,Revived supply >2y,/v1/metrics/supply/revived_more_2y_sum,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-revived_more_2y_sum,,,,,,,,,,,,,,,,,,,,
supply,revived_more_3y_sum,Revived supply >3y,/v1/metrics/supply/revived_more_3y_sum,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-revived_more_3y_sum,,,,,,,,,,,,,,,,,,,,
supply,revived_more_5y_sum,Revived supply >5y,/v1/metrics/supply/revived_more_5y_sum,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-revived_more_5y_sum,,,,,,,,,,,,,,,,,,,,
supply,sth_loss_sum,STH supply in loss,/v1/metrics/supply/sth_loss_sum,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-sth_loss_sum,,,,,,,,,,,,,,,,,,,,
supply,sth_lth_realized_value_ratio,STH/LTH realized val ratio,/v1/metrics/supply/sth_lth_realized_value_ratio,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-sth_lth_realized_value_ratio,,,,,,,,,,,,,,,,,,,,
supply,sth_profit_loss_ratio,STH profit/loss ratio,/v1/metrics/supply/sth_profit_loss_ratio,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-sth_profit_loss_ratio,,,,,,,,,,,,,,,,,,,,
supply,sth_profit_sum,STH supply in profit,/v1/metrics/supply/sth_profit_sum,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-sth_profit_sum,,,,,,,,,,,,,,,,,,,,
supply,sth_sum,STH supply,/v1/metrics/supply/sth_sum,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-sth_sum,,,,,,,,,,,,,,,,,,,,
supply,supply_by_date_bands,Supply by date bands,/v1/metrics/supply/supply_by_date_bands,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-supply_by_date_bands,,,,,,,,,,,,,,,,,,,,
supply,supply_by_date_bands_relative,Supply date bands %,/v1/metrics/supply/supply_by_date_bands_relative,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-supply_by_date_bands_relative,,,,,,,,,,,,,,,,,,,,
supply,supply_by_txout_type,Supply by tx output type,/v1/metrics/supply/supply_by_txout_type,https://docs.glassnode.com/basic-api/endpoints/supply#get-v1-metrics-supply-supply_by_txout_type,,,,,,,,,,,,,,,,,,,,
transactions,count,Transaction count,/v1/metrics/transactions/count,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-count,,,,,,,,,,,,,,,,,,,,
transactions,entity_adjusted_count,Entity-adj tx count,/v1/metrics/transactions/entity_adjusted_count,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-entity_adjusted_count,,,,,,,,,,,,,,,,,,,,
transactions,inscriptions_count,Inscriptions count,/v1/metrics/transactions/inscriptions_count,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-inscriptions_count,,,,,,,,,,,,,,,,,,,,
transactions,inscriptions_count_share,Inscriptions count share,/v1/metrics/transactions/inscriptions_count_share,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-inscriptions_count_share,,,,,,,,,,,,,,,,,,,,
transactions,inscriptions_count_sum,Inscriptions count sum,/v1/metrics/transactions/inscriptions_count_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-inscriptions_count_sum,,,,,,,,,,,,,,,,,,,,
transactions,inscriptions_fee,Inscriptions fee,/v1/metrics/transactions/inscriptions_fee,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-inscriptions_fee,,,,,,,,,,,,,,,,,,,,
transactions,inscriptions_fee_share,Inscriptions fee share,/v1/metrics/transactions/inscriptions_fee_share,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-inscriptions_fee_share,,,,,,,,,,,,,,,,,,,,
transactions,inscriptions_size_share,Inscriptions size share,/v1/metrics/transactions/inscriptions_size_share,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-inscriptions_size_share,,,,,,,,,,,,,,,,,,,,
transactions,inscriptions_size_sum,Inscriptions size sum,/v1/metrics/transactions/inscriptions_size_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-inscriptions_size_sum,,,,,,,,,,,,,,,,,,,,
transactions,rate,Transaction rate,/v1/metrics/transactions/rate,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-rate,,,,,,,,,,,,,,,,,,,,
transactions,runes_count,Runes tx count,/v1/metrics/transactions/runes_count,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-runes_count,,,,,,,,,,,,,,,,,,,,
transactions,runes_count_share,Runes tx count share,/v1/metrics/transactions/runes_count_share,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-runes_count_share,,,,,,,,,,,,,,,,,,,,
transactions,runes_count_sum,Runes tx count sum,/v1/metrics/transactions/runes_count_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-runes_count_sum,,,,,,,,,,,,,,,,,,,,
transactions,runes_fee,Runes fees,/v1/metrics/transactions/runes_fee,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-runes_fee,,,,,,,,,,,,,,,,,,,,
transactions,runes_fee_share,Runes fee share,/v1/metrics/transactions/runes_fee_share,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-runes_fee_share,,,,,,,,,,,,,,,,,,,,
transactions,segwit_adoption,SegWit adoption %,/v1/metrics/transactions/segwit_adoption,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-segwit_adoption,,,,,,,,,,,,,,,,,,,,
transactions,size_mean,Mean tx size,/v1/metrics/transactions/size_mean,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-size_mean,,,,,,,,,,,,,,,,,,,,
transactions,size_sum,Total tx size,/v1/metrics/transactions/size_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-size_sum,,,,,,,,,,,,,,,,,,,,
transactions,spent_output_types_share,Spent output types share,/v1/metrics/transactions/spent_output_types_share,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-spent_output_types_share,,,,,,,,,,,,,,,,,,,,
transactions,taproot_adoption,Taproot adoption %,/v1/metrics/transactions/taproot_adoption,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-taproot_adoption,,,,,,,,,,,,,,,,,,,,
transactions,transfers_between_exchanges_count,Inter-exchange transfers,/v1/metrics/transactions/transfers_between_exchanges_count,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_between_exchanges_count,,,,,,,,,,,,,,,,,,,,
transactions,transfers_count,Transfer count,/v1/metrics/transactions/transfers_count,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_count,,,,,,,,,,,,,,,,,,,,
transactions,transfers_exchanges_to_whales_count,Exch to whale transfers,/v1/metrics/transactions/transfers_exchanges_to_whales_count,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_exchanges_to_whales_count,,,,,,,,,,,,,,,,,,,,
transactions,transfers_from_coinjoins_count,CoinJoin transfers,/v1/metrics/transactions/transfers_from_coinjoins_count,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_from_coinjoins_count,,,,,,,,,,,,,,,,,,,,
transactions,transfers_from_exchanges_count,From exchange transfers,/v1/metrics/transactions/transfers_from_exchanges_count,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_from_exchanges_count,,,,,,,,,,,,,,,,,,,,
transactions,transfers_from_miners_count,From miner transfers,/v1/metrics/transactions/transfers_from_miners_count,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_from_miners_count,,,,,,,,,,,,,,,,,,,,
transactions,transfers_from_otc_desks_count,From OTC transfers,/v1/metrics/transactions/transfers_from_otc_desks_count,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_from_otc_desks_count,,,,,,,,,,,,,,,,,,,,
transactions,transfers_rate,Transfer rate,/v1/metrics/transactions/transfers_rate,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_rate,,,,,,,,,,,,,,,,,,,,
transactions,transfers_to_exchanges_count,To exchange transfers,/v1/metrics/transactions/transfers_to_exchanges_count,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_to_exchanges_count,,,,,,,,,,,,,,,,,,,,
transactions,transfers_to_miners_count,To miner transfers,/v1/metrics/transactions/transfers_to_miners_count,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_to_miners_count,,,,,,,,,,,,,,,,,,,,
transactions,transfers_to_otc_desks_count,To OTC transfers,/v1/metrics/transactions/transfers_to_otc_desks_count,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_to_otc_desks_count,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_adjusted_mean,Mean adj transfer vol,/v1/metrics/transactions/transfers_volume_adjusted_mean,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_adjusted_mean,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_adjusted_median,Median adj transfer vol,/v1/metrics/transactions/transfers_volume_adjusted_median,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_adjusted_median,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_adjusted_sum,Total adj transfer vol,/v1/metrics/transactions/transfers_volume_adjusted_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_adjusted_sum,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_between_exchanges_sum,Inter-exch transfer vol,/v1/metrics/transactions/transfers_volume_between_exchanges_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_between_exchanges_sum,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_by_size_entity_adjusted_relative,Entity adj vol by size %,/v1/metrics/transactions/transfers_volume_by_size_entity_adjusted_relative,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_by_size_entity_adjusted_relative,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_by_size_entity_adjusted_sum,Entity adj vol by size,/v1/metrics/transactions/transfers_volume_by_size_entity_adjusted_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_by_size_entity_adjusted_sum,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_entity_adjusted_from_lth_loss_sum,EA vol LTH loss,/v1/metrics/transactions/transfers_volume_entity_adjusted_from_lth_loss_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_entity_adjusted_from_lth_loss_sum,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_entity_adjusted_from_lth_profit_sum,EA vol LTH profit,/v1/metrics/transactions/transfers_volume_entity_adjusted_from_lth_profit_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_entity_adjusted_from_lth_profit_sum,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_entity_adjusted_from_lth_sth_profit_loss_relative,EA vol LTH/STH PnL %,/v1/metrics/transactions/transfers_volume_entity_adjusted_from_lth_sth_profit_loss_relative,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_entity_adjusted_from_lth_sth_profit_loss_relative,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_entity_adjusted_from_lth_sum,EA vol from LTH,/v1/metrics/transactions/transfers_volume_entity_adjusted_from_lth_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_entity_adjusted_from_lth_sum,,,,,,,,,,,,,,,,,,,,
